"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ITA","Italy","CPHP0300","HICP: 03 - Clothing and footwear","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",100.5,,
"ITA","Italy","PWCP0900","CPI weights: 09 - Recreation and culture","AL","Per thousand of the National CPI Total","A","Annual","1995","1995","_1000","Per thousand","0","Units",,,86.165,,
"ITA","Italy","PWCP0900","CPI weights: 09 - Recreation and culture","AL","Per thousand of the National CPI Total","A","Annual","1996","1996","_1000","Per thousand","0","Units",,,86.165,,
"ITA","Italy","PWCP0900","CPI weights: 09 - Recreation and culture","AL","Per thousand of the National CPI Total","A","Annual","1997","1997","_1000","Per thousand","0","Units",,,86.165,,
"ITA","Italy","PWCP0900","CPI weights: 09 - Recreation and culture","AL","Per thousand of the National CPI Total","A","Annual","1998","1998","_1000","Per thousand","0","Units",,,78.607,,
"ITA","Italy","PWCP0900","CPI weights: 09 - Recreation and culture","AL","Per thousand of the National CPI Total","A","Annual","1999","1999","_1000","Per thousand","0","Units",,,79.206,,
"ITA","Italy","PWCP0900","CPI weights: 09 - Recreation and culture","AL","Per thousand of the National CPI Total","A","Annual","2000","2000","_1000","Per thousand","0","Units",,,84.072,,
"ITA","Italy","PWCP0900","CPI weights: 09 - Recreation and culture","AL","Per thousand of the National CPI Total","A","Annual","2001","2001","_1000","Per thousand","0","Units",,,87.003,,
"ITA","Italy","PWCP0900","CPI weights: 09 - Recreation and culture","AL","Per thousand of the National CPI Total","A","Annual","2002","2002","_1000","Per thousand","0","Units",,,84.159,,
"ITA","Italy","PWCP0900","CPI weights: 09 - Recreation and culture","AL","Per thousand of the National CPI Total","A","Annual","2003","2003","_1000","Per thousand","0","Units",,,80.751,,
"ITA","Italy","PWCP0900","CPI weights: 09 - Recreation and culture","AL","Per thousand of the National CPI Total","A","Annual","2004","2004","_1000","Per thousand","0","Units",,,79.394,,
"ITA","Italy","PWCP0900","CPI weights: 09 - Recreation and culture","AL","Per thousand of the National CPI Total","A","Annual","2005","2005","_1000","Per thousand","0","Units",,,80.173,,
"ITA","Italy","PWCP0900","CPI weights: 09 - Recreation and culture","AL","Per thousand of the National CPI Total","A","Annual","2006","2006","_1000","Per thousand","0","Units",,,77.678,,
"ITA","Italy","PWCP0900","CPI weights: 09 - Recreation and culture","AL","Per thousand of the National CPI Total","A","Annual","2007","2007","_1000","Per thousand","0","Units",,,75.348,,
"ITA","Italy","PWCP0900","CPI weights: 09 - Recreation and culture","AL","Per thousand of the National CPI Total","A","Annual","2008","2008","_1000","Per thousand","0","Units",,,73.314,,
"ITA","Italy","PWCP0900","CPI weights: 09 - Recreation and culture","AL","Per thousand of the National CPI Total","A","Annual","2009","2009","_1000","Per thousand","0","Units",,,77.184,,
"ITA","Italy","PWCP0900","CPI weights: 09 - Recreation and culture","AL","Per thousand of the National CPI Total","A","Annual","2010","2010","_1000","Per thousand","0","Units",,,75.905,,
"ITA","Italy","PWCP0900","CPI weights: 09 - Recreation and culture","AL","Per thousand of the National CPI Total","A","Annual","2011","2011","_1000","Per thousand","0","Units",,,78.762,,
"ITA","Italy","PWCP0900","CPI weights: 09 - Recreation and culture","AL","Per thousand of the National CPI Total","A","Annual","2012","2012","_1000","Per thousand","0","Units",,,79.758,,
"ITA","Italy","PWCP0900","CPI weights: 09 - Recreation and culture","AL","Per thousand of the National CPI Total","A","Annual","2013","2013","_1000","Per thousand","0","Units",,,80.176,,
"ITA","Italy","PWCP0900","CPI weights: 09 - Recreation and culture","AL","Per thousand of the National CPI Total","A","Annual","2014","2014","_1000","Per thousand","0","Units",,,78.524,,
"ITA","Italy","PWCP0900","CPI weights: 09 - Recreation and culture","AL","Per thousand of the National CPI Total","A","Annual","2015","2015","_1000","Per thousand","0","Units",,,77.89,,
"ITA","Italy","PWCP0900","CPI weights: 09 - Recreation and culture","AL","Per thousand of the National CPI Total","A","Annual","2016","2016","_1000","Per thousand","0","Units",,,78.409,,
"ITA","Italy","CPHP0600","HICP: 06 - Health","GP","Percentage change from previous period","A","Annual","1996","1996","PC","Percentage","0","Units",,,6.2,,
"ITA","Italy","CPHP0600","HICP: 06 - Health","GP","Percentage change from previous period","A","Annual","1997","1997","PC","Percentage","0","Units",,,8.9,,
"ITA","Italy","CPHP0600","HICP: 06 - Health","GP","Percentage change from previous period","A","Annual","1998","1998","PC","Percentage","0","Units",,,6.4,,
"ITA","Italy","CPHP0600","HICP: 06 - Health","GP","Percentage change from previous period","A","Annual","1999","1999","PC","Percentage","0","Units",,,2.8,,
"ITA","Italy","CPHP0600","HICP: 06 - Health","GP","Percentage change from previous period","A","Annual","2000","2000","PC","Percentage","0","Units",,,2.9,,
"ITA","Italy","CPHP0600","HICP: 06 - Health","GP","Percentage change from previous period","A","Annual","2001","2001","PC","Percentage","0","Units",,,-1.1,,
"ITA","Italy","CPHP0600","HICP: 06 - Health","GP","Percentage change from previous period","A","Annual","2002","2002","PC","Percentage","0","Units",,,4.2,,
"ITA","Italy","CPHP0600","HICP: 06 - Health","GP","Percentage change from previous period","A","Annual","2003","2003","PC","Percentage","0","Units",,,3.2,,
"ITA","Italy","CPHP0600","HICP: 06 - Health","GP","Percentage change from previous period","A","Annual","2004","2004","PC","Percentage","0","Units",,,3.3,,
"ITA","Italy","CPHP0600","HICP: 06 - Health","GP","Percentage change from previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,2.3,,
"ITA","Italy","CPHP0600","HICP: 06 - Health","GP","Percentage change from previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,-0.5,,
"ITA","Italy","CPHP0600","HICP: 06 - Health","GP","Percentage change from previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,2.8,,
"ITA","Italy","CPHP0600","HICP: 06 - Health","GP","Percentage change from previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,1,,
"ITA","Italy","CPHP0600","HICP: 06 - Health","GP","Percentage change from previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,3.2,,
"ITA","Italy","CPHP0600","HICP: 06 - Health","GP","Percentage change from previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,1.5,,
"ITA","Italy","CPHP0600","HICP: 06 - Health","GP","Percentage change from previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,4.7,,
"ITA","Italy","CPHP0600","HICP: 06 - Health","GP","Percentage change from previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,4.3,,
"ITA","Italy","CPHP0600","HICP: 06 - Health","GP","Percentage change from previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.5,,
"ITA","Italy","CPHP0600","HICP: 06 - Health","GP","Percentage change from previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,1.3,,
"ITA","Italy","CPHP0600","HICP: 06 - Health","GP","Percentage change from previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,1.1,,
"ITA","Italy","CPHP0600","HICP: 06 - Health","GP","Percentage change from previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,1,,
"ITA","Italy","PWCPLR01","CPI weights: Services less housing","AL","Per thousand of the National CPI Total","A","Annual","1995","1995","_1000","Per thousand","0","Units",,,292.808,,
"ITA","Italy","PWCPLR01","CPI weights: Services less housing","AL","Per thousand of the National CPI Total","A","Annual","1996","1996","_1000","Per thousand","0","Units",,,292.808,,
"ITA","Italy","PWCPLR01","CPI weights: Services less housing","AL","Per thousand of the National CPI Total","A","Annual","1997","1997","_1000","Per thousand","0","Units",,,292.808,,
"ITA","Italy","PWCPLR01","CPI weights: Services less housing","AL","Per thousand of the National CPI Total","A","Annual","1998","1998","_1000","Per thousand","0","Units",,,322.834,,
"ITA","Italy","PWCPLR01","CPI weights: Services less housing","AL","Per thousand of the National CPI Total","A","Annual","1999","1999","_1000","Per thousand","0","Units",,,320.835,,
"ITA","Italy","PWCPLR01","CPI weights: Services less housing","AL","Per thousand of the National CPI Total","A","Annual","2000","2000","_1000","Per thousand","0","Units",,,323.719,,
"ITA","Italy","PWCPLR01","CPI weights: Services less housing","AL","Per thousand of the National CPI Total","A","Annual","2001","2001","_1000","Per thousand","0","Units",,,331.281,,
"ITA","Italy","PWCPLR01","CPI weights: Services less housing","AL","Per thousand of the National CPI Total","A","Annual","2002","2002","_1000","Per thousand","0","Units",,,339.661,,
"ITA","Italy","PWCPLR01","CPI weights: Services less housing","AL","Per thousand of the National CPI Total","A","Annual","2003","2003","_1000","Per thousand","0","Units",,,350.7465,,
"ITA","Italy","PWCPLR01","CPI weights: Services less housing","AL","Per thousand of the National CPI Total","A","Annual","2004","2004","_1000","Per thousand","0","Units",,,355.7775,,
"ITA","Italy","PWCPLR01","CPI weights: Services less housing","AL","Per thousand of the National CPI Total","A","Annual","2005","2005","_1000","Per thousand","0","Units",,,360.265,,
"ITA","Italy","PWCPLR01","CPI weights: Services less housing","AL","Per thousand of the National CPI Total","A","Annual","2006","2006","_1000","Per thousand","0","Units",,,363.749,,
"ITA","Italy","PWCPLR01","CPI weights: Services less housing","AL","Per thousand of the National CPI Total","A","Annual","2007","2007","_1000","Per thousand","0","Units",,,364.859,,
"ITA","Italy","PWCPLR01","CPI weights: Services less housing","AL","Per thousand of the National CPI Total","A","Annual","2008","2008","_1000","Per thousand","0","Units",,,368.7165,,
"ITA","Italy","PWCPLR01","CPI weights: Services less housing","AL","Per thousand of the National CPI Total","A","Annual","2009","2009","_1000","Per thousand","0","Units",,,379.859,,
"ITA","Italy","PWCPLR01","CPI weights: Services less housing","AL","Per thousand of the National CPI Total","A","Annual","2010","2010","_1000","Per thousand","0","Units",,,384.125,,
"ITA","Italy","PWCPLR01","CPI weights: Services less housing","AL","Per thousand of the National CPI Total","A","Annual","2011","2011","_1000","Per thousand","0","Units",,,379.4605,,
"ITA","Italy","PWCPLR01","CPI weights: Services less housing","AL","Per thousand of the National CPI Total","A","Annual","2012","2012","_1000","Per thousand","0","Units",,,387.5615,,
"ITA","Italy","PWCPLR01","CPI weights: Services less housing","AL","Per thousand of the National CPI Total","A","Annual","2013","2013","_1000","Per thousand","0","Units",,,398.278,,
"ITA","Italy","PWCPLR01","CPI weights: Services less housing","AL","Per thousand of the National CPI Total","A","Annual","2014","2014","_1000","Per thousand","0","Units",,,405.573,,
"ITA","Italy","PWCPLR01","CPI weights: Services less housing","AL","Per thousand of the National CPI Total","A","Annual","2015","2015","_1000","Per thousand","0","Units",,,407.3595,,
"ITA","Italy","PWCPLR01","CPI weights: Services less housing","AL","Per thousand of the National CPI Total","A","Annual","2016","2016","_1000","Per thousand","0","Units",,,410.982,,
"ITA","Italy","CPHP0200","HICP: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","A","Annual","1996","1996","IDX","Index","0","Units","2015_100","2015=100",50.3,,
"ITA","Italy","CPHP0200","HICP: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","A","Annual","1997","1997","IDX","Index","0","Units","2015_100","2015=100",52.1,,
"ITA","Italy","CPHP0200","HICP: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","A","Annual","1998","1998","IDX","Index","0","Units","2015_100","2015=100",54.4,,
"ITA","Italy","CPHP0200","HICP: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","A","Annual","1999","1999","IDX","Index","0","Units","2015_100","2015=100",55.5,,
"ITA","Italy","CPHP0200","HICP: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",56.1,,
"ITA","Italy","CPHP0200","HICP: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",57.6,,
"ITA","Italy","CPHP0200","HICP: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",58.8,,
"ITA","Italy","CPHP0200","HICP: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",62.9,,
"ITA","Italy","CPHP0200","HICP: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",67.9,,
"ITA","Italy","CPHP0200","HICP: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",72.5,,
"ITA","Italy","CPHP0200","HICP: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",76,,
"ITA","Italy","CPHP0200","HICP: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",78.6,,
"ITA","Italy","CPHP0200","HICP: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",81.9,,
"ITA","Italy","CPHP0200","HICP: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",85,,
"ITA","Italy","CPHP0200","HICP: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",87.3,,
"ITA","Italy","CPHP0200","HICP: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",90.4,,
"ITA","Italy","CPHP0200","HICP: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",95.7,,
"ITA","Italy","CPHP0200","HICP: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",97.1,,
"ITA","Italy","CPHP0200","HICP: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",97.4,,
"ITA","Italy","CPHP0200","HICP: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"ITA","Italy","CPHP0200","HICP: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",101.4,,
"ITA","Italy","CPHP0300","HICP: 03 - Clothing and footwear","GY","Percentage change on the same period of the previous year","A","Annual","1996","1996","PC","Percentage","0","Units",,,3.8,,
"ITA","Italy","CPHP0300","HICP: 03 - Clothing and footwear","GY","Percentage change on the same period of the previous year","A","Annual","1997","1997","PC","Percentage","0","Units",,,2.4,,
"ITA","Italy","CPHP0300","HICP: 03 - Clothing and footwear","GY","Percentage change on the same period of the previous year","A","Annual","1998","1998","PC","Percentage","0","Units",,,2.7,,
"ITA","Italy","CPHP0300","HICP: 03 - Clothing and footwear","GY","Percentage change on the same period of the previous year","A","Annual","1999","1999","PC","Percentage","0","Units",,,2.1,,
"ITA","Italy","CPHP0300","HICP: 03 - Clothing and footwear","GY","Percentage change on the same period of the previous year","A","Annual","2000","2000","PC","Percentage","0","Units",,,2.2,,
"ITA","Italy","CPHP0300","HICP: 03 - Clothing and footwear","GY","Percentage change on the same period of the previous year","A","Annual","2001","2001","PC","Percentage","0","Units",,,0.6,,
"ITA","Italy","CPHP0300","HICP: 03 - Clothing and footwear","GY","Percentage change on the same period of the previous year","A","Annual","2002","2002","PC","Percentage","0","Units",,,2.9,,
"ITA","Italy","CPHP0300","HICP: 03 - Clothing and footwear","GY","Percentage change on the same period of the previous year","A","Annual","2003","2003","PC","Percentage","0","Units",,,2.2,,
"ITA","Italy","CPHP0300","HICP: 03 - Clothing and footwear","GY","Percentage change on the same period of the previous year","A","Annual","2004","2004","PC","Percentage","0","Units",,,1.9,,
"ITA","Italy","CPHP0300","HICP: 03 - Clothing and footwear","GY","Percentage change on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,1.2,,
"ITA","Italy","CPHP0300","HICP: 03 - Clothing and footwear","GY","Percentage change on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,1.2,,
"ITA","Italy","CPHP0300","HICP: 03 - Clothing and footwear","GY","Percentage change on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,0.7,,
"ITA","Italy","CPHP0300","HICP: 03 - Clothing and footwear","GY","Percentage change on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,1.3,,
"ITA","Italy","CPHP0300","HICP: 03 - Clothing and footwear","GY","Percentage change on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,0.5,,
"ITA","Italy","CPHP0300","HICP: 03 - Clothing and footwear","GY","Percentage change on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,0.6,,
"ITA","Italy","CPHP0300","HICP: 03 - Clothing and footwear","GY","Percentage change on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,-0.3,,
"ITA","Italy","CPHP0300","HICP: 03 - Clothing and footwear","GY","Percentage change on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,2.2,,
"ITA","Italy","CPHP0300","HICP: 03 - Clothing and footwear","GY","Percentage change on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,0.4,,
"ITA","Italy","CPHP0300","HICP: 03 - Clothing and footwear","GY","Percentage change on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.1,,
"ITA","Italy","CPHP0300","HICP: 03 - Clothing and footwear","GY","Percentage change on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.1,,
"ITA","Italy","CPHP0300","HICP: 03 - Clothing and footwear","GY","Percentage change on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.5,,
"ITA","Italy","PWCP1100","CPI weights: 11 - Restaurants and hotels","AL","Per thousand of the National CPI Total","A","Annual","1995","1995","_1000","Per thousand","0","Units",,,102.047,,
"ITA","Italy","PWCP1100","CPI weights: 11 - Restaurants and hotels","AL","Per thousand of the National CPI Total","A","Annual","1996","1996","_1000","Per thousand","0","Units",,,102.047,,
"ITA","Italy","PWCP1100","CPI weights: 11 - Restaurants and hotels","AL","Per thousand of the National CPI Total","A","Annual","1997","1997","_1000","Per thousand","0","Units",,,102.047,,
"ITA","Italy","PWCP1100","CPI weights: 11 - Restaurants and hotels","AL","Per thousand of the National CPI Total","A","Annual","1998","1998","_1000","Per thousand","0","Units",,,99.836,,
"ITA","Italy","PWCP1100","CPI weights: 11 - Restaurants and hotels","AL","Per thousand of the National CPI Total","A","Annual","1999","1999","_1000","Per thousand","0","Units",,,97.044,,
"ITA","Italy","PWCP1100","CPI weights: 11 - Restaurants and hotels","AL","Per thousand of the National CPI Total","A","Annual","2000","2000","_1000","Per thousand","0","Units",,,98.172,,
"ITA","Italy","PWCP1100","CPI weights: 11 - Restaurants and hotels","AL","Per thousand of the National CPI Total","A","Annual","2001","2001","_1000","Per thousand","0","Units",,,103.832,,
"ITA","Italy","PWCP1100","CPI weights: 11 - Restaurants and hotels","AL","Per thousand of the National CPI Total","A","Annual","2002","2002","_1000","Per thousand","0","Units",,,109.403,,
"ITA","Italy","PWCP1100","CPI weights: 11 - Restaurants and hotels","AL","Per thousand of the National CPI Total","A","Annual","2003","2003","_1000","Per thousand","0","Units",,,109.563,,
"ITA","Italy","PWCP1100","CPI weights: 11 - Restaurants and hotels","AL","Per thousand of the National CPI Total","A","Annual","2004","2004","_1000","Per thousand","0","Units",,,107.873,,
"ITA","Italy","PWCP1100","CPI weights: 11 - Restaurants and hotels","AL","Per thousand of the National CPI Total","A","Annual","2005","2005","_1000","Per thousand","0","Units",,,106.244,,
"ITA","Italy","PWCP1100","CPI weights: 11 - Restaurants and hotels","AL","Per thousand of the National CPI Total","A","Annual","2006","2006","_1000","Per thousand","0","Units",,,108.33,,
"ITA","Italy","PWCP1100","CPI weights: 11 - Restaurants and hotels","AL","Per thousand of the National CPI Total","A","Annual","2007","2007","_1000","Per thousand","0","Units",,,110.619,,
"ITA","Italy","PWCP1100","CPI weights: 11 - Restaurants and hotels","AL","Per thousand of the National CPI Total","A","Annual","2008","2008","_1000","Per thousand","0","Units",,,111.024,,
"ITA","Italy","PWCP1100","CPI weights: 11 - Restaurants and hotels","AL","Per thousand of the National CPI Total","A","Annual","2009","2009","_1000","Per thousand","0","Units",,,113.511,,
"ITA","Italy","PWCP1100","CPI weights: 11 - Restaurants and hotels","AL","Per thousand of the National CPI Total","A","Annual","2010","2010","_1000","Per thousand","0","Units",,,113.012,,
"ITA","Italy","PWCP1100","CPI weights: 11 - Restaurants and hotels","AL","Per thousand of the National CPI Total","A","Annual","2011","2011","_1000","Per thousand","0","Units",,,108.361,,
"ITA","Italy","PWCP1100","CPI weights: 11 - Restaurants and hotels","AL","Per thousand of the National CPI Total","A","Annual","2012","2012","_1000","Per thousand","0","Units",,,112.287,,
"ITA","Italy","PWCP1100","CPI weights: 11 - Restaurants and hotels","AL","Per thousand of the National CPI Total","A","Annual","2013","2013","_1000","Per thousand","0","Units",,,114.03,,
"ITA","Italy","PWCP1100","CPI weights: 11 - Restaurants and hotels","AL","Per thousand of the National CPI Total","A","Annual","2014","2014","_1000","Per thousand","0","Units",,,111.555,,
"ITA","Italy","PWCP1100","CPI weights: 11 - Restaurants and hotels","AL","Per thousand of the National CPI Total","A","Annual","2015","2015","_1000","Per thousand","0","Units",,,114.49,,
"ITA","Italy","PWCP1100","CPI weights: 11 - Restaurants and hotels","AL","Per thousand of the National CPI Total","A","Annual","2016","2016","_1000","Per thousand","0","Units",,,114.864,,
"ITA","Italy","CPHP0900","HICP: 09 - Recreation and culture","IXOB","Index","A","Annual","1996","1996","IDX","Index","0","Units","2015_100","2015=100",82.1,,
"ITA","Italy","CPHP0900","HICP: 09 - Recreation and culture","IXOB","Index","A","Annual","1997","1997","IDX","Index","0","Units","2015_100","2015=100",83,,
"ITA","Italy","CPHP0900","HICP: 09 - Recreation and culture","IXOB","Index","A","Annual","1998","1998","IDX","Index","0","Units","2015_100","2015=100",84.2,,
"ITA","Italy","CPHP0900","HICP: 09 - Recreation and culture","IXOB","Index","A","Annual","1999","1999","IDX","Index","0","Units","2015_100","2015=100",84.8,,
"ITA","Italy","CPHP0900","HICP: 09 - Recreation and culture","IXOB","Index","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",85.2,,
"ITA","Italy","CPHP0900","HICP: 09 - Recreation and culture","IXOB","Index","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",86.7,,
"ITA","Italy","CPHP0900","HICP: 09 - Recreation and culture","IXOB","Index","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",89,,
"ITA","Italy","CPHP0900","HICP: 09 - Recreation and culture","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",90.5,,
"ITA","Italy","CPHP0900","HICP: 09 - Recreation and culture","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",92.2,,
"ITA","Italy","CPHP0900","HICP: 09 - Recreation and culture","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",93.3,,
"ITA","Italy","CPHP0900","HICP: 09 - Recreation and culture","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",94.4,,
"ITA","Italy","CPHP0900","HICP: 09 - Recreation and culture","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",95.6,,
"ITA","Italy","CPHP0900","HICP: 09 - Recreation and culture","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",96.4,,
"ITA","Italy","CPHP0900","HICP: 09 - Recreation and culture","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",97.1,,
"ITA","Italy","CPHP0900","HICP: 09 - Recreation and culture","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",97.8,,
"ITA","Italy","CPHP0900","HICP: 09 - Recreation and culture","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",98.2,,
"ITA","Italy","CPHP0900","HICP: 09 - Recreation and culture","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",98.6,,
"ITA","Italy","CPHP0900","HICP: 09 - Recreation and culture","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",99.1,,
"ITA","Italy","CPHP0900","HICP: 09 - Recreation and culture","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",99.7,,
"ITA","Italy","CPHP0900","HICP: 09 - Recreation and culture","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"ITA","Italy","CPHP0900","HICP: 09 - Recreation and culture","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",100.7,,
"ITA","Italy","CPGRHO02","CPI: Housing excluding imputed rentals for housing","GP","Percentage change from previous period","A","Annual","1995","1995","PC","Percentage","0","Units",,,6.203313,,
"ITA","Italy","CPGRHO02","CPI: Housing excluding imputed rentals for housing","GP","Percentage change from previous period","A","Annual","1996","1996","PC","Percentage","0","Units",,,6.78795,,
"ITA","Italy","CPGRHO02","CPI: Housing excluding imputed rentals for housing","GP","Percentage change from previous period","A","Annual","1997","1997","PC","Percentage","0","Units",,,5.420377,,
"ITA","Italy","CPGRHO02","CPI: Housing excluding imputed rentals for housing","GP","Percentage change from previous period","A","Annual","1998","1998","PC","Percentage","0","Units",,,4.441403,,
"ITA","Italy","CPGRHO02","CPI: Housing excluding imputed rentals for housing","GP","Percentage change from previous period","A","Annual","1999","1999","PC","Percentage","0","Units",,,2.853784,,
"ITA","Italy","CPGRHO02","CPI: Housing excluding imputed rentals for housing","GP","Percentage change from previous period","A","Annual","2000","2000","PC","Percentage","0","Units",,,2.558176,,
"ITA","Italy","CPGRHO02","CPI: Housing excluding imputed rentals for housing","GP","Percentage change from previous period","A","Annual","2001","2001","PC","Percentage","0","Units",,,2.091065,,
"ITA","Italy","CPGRHO02","CPI: Housing excluding imputed rentals for housing","GP","Percentage change from previous period","A","Annual","2002","2002","PC","Percentage","0","Units",,,2.4756,,
"ITA","Italy","CPGRHO02","CPI: Housing excluding imputed rentals for housing","GP","Percentage change from previous period","A","Annual","2003","2003","PC","Percentage","0","Units",,,2.776633,,
"ITA","Italy","CPGRHO02","CPI: Housing excluding imputed rentals for housing","GP","Percentage change from previous period","A","Annual","2004","2004","PC","Percentage","0","Units",,,2.744287,,
"ITA","Italy","CPGRHO02","CPI: Housing excluding imputed rentals for housing","GP","Percentage change from previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,2.280144,,
"ITA","Italy","CPGRHO02","CPI: Housing excluding imputed rentals for housing","GP","Percentage change from previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,2.545594,,
"ITA","Italy","CPGRHO02","CPI: Housing excluding imputed rentals for housing","GP","Percentage change from previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,2.496438,,
"ITA","Italy","CPGRHO02","CPI: Housing excluding imputed rentals for housing","GP","Percentage change from previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,2.845809,,
"ITA","Italy","CPGRHO02","CPI: Housing excluding imputed rentals for housing","GP","Percentage change from previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,3.225357,,
